UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Connecticut Actual Load (MW),Maine Actual Load (MW),New Hampshire Actual Load (MW),Northeast Massachusetts Actual Load (MW),Rhode Island Actual Load (MW),Southeast Massachusetts Actual Load (MW),Vermont Actual Load (MW),Western/Central Massachusetts Actual Load (MW)
9/4/2024 8:00,9/4/2024 3:00,9/4/2024 4:00,9/4/2024,4,2077.257,926.841,909.581,1918.668,863.729,1131.385,424.532,1300.098
9/4/2024 9:00,9/4/2024 4:00,9/4/2024 5:00,9/4/2024,5,2109.655,952.602,938.368,1947.705,758.325,1159.34,436.252,1330.556
9/4/2024 10:00,9/4/2024 5:00,9/4/2024 6:00,9/4/2024,6,2268.853,1037.646,1015.895,2065.44,683.957,1239.119,470.944,1433.578
9/4/2024 11:00,9/4/2024 6:00,9/4/2024 7:00,9/4/2024,7,2546.88,1158.686,1135.086,2273.053,745.957,1365.954,525.824,1582.576
9/4/2024 12:00,9/4/2024 7:00,9/4/2024 8:00,9/4/2024,8,2704.48,1183.576,1204.582,2420.749,753.669,1423.55,515.707,1651.502
9/4/2024 13:00,9/4/2024 8:00,9/4/2024 9:00,9/4/2024,9,2689.089,1153.581,1219.048,2529.738,770.382,1434.291,416.132,1630.729
9/4/2024 14:00,9/4/2024 9:00,9/4/2024 10:00,9/4/2024,10,2665.756,1114.565,1220.252,2620.483,787.603,1402.724,312.334,1584.004
9/4/2024 15:00,9/4/2024 10:00,9/4/2024 11:00,9/4/2024,11,2636.864,1101.435,1229.929,2672.533,803.148,1381.839,252,1563.571
9/4/2024 16:00,9/4/2024 11:00,9/4/2024 12:00,9/4/2024,12,2632.249,1090.066,1250.173,2728.068,820.507,1402.519,227.078,1557.263
9/4/2024 17:00,9/4/2024 12:00,9/4/2024 13:00,9/4/2024,13,2694.53,1109.418,1273.523,2778.861,854.984,1440.976,221.08,1575.179
9/4/2024 18:00,9/4/2024 13:00,9/4/2024 14:00,9/4/2024,14,2776.403,1135.275,1311.95,2844.762,869.642,1499.54,234.761,1634.879
9/4/2024 19:00,9/4/2024 14:00,9/4/2024 15:00,9/4/2024,15,2937.817,1161.53,1348.364,2926.505,908.614,1597.919,254.467,1713.197
9/4/2024 20:00,9/4/2024 15:00,9/4/2024 16:00,9/4/2024,16,3121.086,1199.042,1401.899,3023.963,938.379,1737.772,311.824,1832.93
9/4/2024 21:00,9/4/2024 16:00,9/4/2024 17:00,9/4/2024,17,3357.548,1293.12,1459.174,3120.447,1037.766,1825.314,410.986,1959.632
9/4/2024 22:00,9/4/2024 17:00,9/4/2024 18:00,9/4/2024,18,3533.195,1393.629,1523.801,3186.911,1074.412,1948.945,532.557,2085.96
9/4/2024 23:00,9/4/2024 18:00,9/4/2024 19:00,9/4/2024,19,3567.099,1427.936,1525.645,3128.598,1048.939,1957.468,623.525,2118.422
9/5/2024 0:00,9/4/2024 19:00,9/4/2024 20:00,9/4/2024,20,3543.756,1410.217,1495.837,3090.409,1032.849,1939.206,652.305,2109.659
9/5/2024 1:00,9/4/2024 20:00,9/4/2024 21:00,9/4/2024,21,3412.538,1352.909,1431.326,2987.32,985.808,1849.567,630.825,2032.652
9/5/2024 2:00,9/4/2024 21:00,9/4/2024 22:00,9/4/2024,22,3152.206,1242,1311.748,2820.605,931.927,1659.524,599.903,1898.706
9/5/2024 3:00,9/4/2024 22:00,9/4/2024 23:00,9/4/2024,23,2840.35,1128.828,1185.936,2602.508,864.729,1500.53,561.673,1736.898
9/5/2024 4:00,9/4/2024 23:00,9/5/2024 0:00,9/4/2024,24,2570.165,1038.922,1078.31,2395.045,750.022,1393.706,516.479,1594.721
9/5/2024 5:00,9/5/2024 0:00,9/5/2024 1:00,9/5/2024,1,2380.705,970.083,1012.432,2232.611,923.857,1287.256,481.379,1497.436
9/5/2024 6:00,9/5/2024 1:00,9/5/2024 2:00,9/5/2024,2,2256.731,930.032,968.943,2114.597,758.523,1190.648,463.837,1417.099
9/5/2024 7:00,9/5/2024 2:00,9/5/2024 3:00,9/5/2024,3,2178.78,911.474,944.343,2050.935,729.571,1172.384,454.286,1378.319
9/5/2024 8:00,9/5/2024 3:00,9/5/2024 4:00,9/5/2024,4,2139.627,898.922,939.285,2018.776,725.655,1182.832,447.78,1355.796
9/5/2024 9:00,9/5/2024 4:00,9/5/2024 5:00,9/5/2024,5,2165.86,926.755,961.517,2037.888,744.968,1187.302,456.273,1377.353
9/5/2024 10:00,9/5/2024 5:00,9/5/2024 6:00,9/5/2024,6,2319.996,1014.669,1043.093,2157.017,796.927,1257.155,490.08,1474.675
9/5/2024 11:00,9/5/2024 6:00,9/5/2024 7:00,9/5/2024,7,2601.504,1138.269,1162.295,2366.811,866.3,1375.389,545.925,1613.032
9/5/2024 12:00,9/5/2024 7:00,9/5/2024 8:00,9/5/2024,8,2753.06,1176.856,1233.216,2532.074,853.335,1466.648,550.557,1687.528
9/5/2024 13:00,9/5/2024 8:00,9/5/2024 9:00,9/5/2024,9,2758.793,1146.411,1255.075,2631.779,847.7,1461.452,460.34,1675.513
9/5/2024 14:00,9/5/2024 9:00,9/5/2024 10:00,9/5/2024,10,2745.385,1121.099,1261.671,2677.257,901.14,1334.463,355.123,1623.166
9/5/2024 15:00,9/5/2024 10:00,9/5/2024 11:00,9/5/2024,11,2724.684,1118.722,1276.734,2708.594,885.898,1374.308,288.903,1602.793
9/5/2024 16:00,9/5/2024 11:00,9/5/2024 12:00,9/5/2024,12,2690.781,1132.711,1303.05,2739.923,855.479,1396.241,263.943,1600.455
9/5/2024 17:00,9/5/2024 12:00,9/5/2024 13:00,9/5/2024,13,2711.414,1143.183,1330.845,2770.991,838.176,1421.29,260.819,1616.952
9/5/2024 18:00,9/5/2024 13:00,9/5/2024 14:00,9/5/2024,14,2787.905,1157.198,1361.933,2809.157,933.413,1473.858,277.042,1672.856
9/5/2024 19:00,9/5/2024 14:00,9/5/2024 15:00,9/5/2024,15,2904.03,1169.812,1386.081,2856.468,998.292,1555.195,302.335,1729.031
9/5/2024 20:00,9/5/2024 15:00,9/5/2024 16:00,9/5/2024,16,3074.755,1201.381,1417.545,2929.487,1083.693,1665.513,356.541,1840.956
9/5/2024 21:00,9/5/2024 16:00,9/5/2024 17:00,9/5/2024,17,3317.549,1273.882,1457.615,3010.658,1131.342,1782.162,451.315,1948.853
9/5/2024 22:00,9/5/2024 17:00,9/5/2024 18:00,9/5/2024,18,3497.407,1368.08,1501.509,3051.224,1181.601,1890.854,560.987,2063.762
9/5/2024 23:00,9/5/2024 18:00,9/5/2024 19:00,9/5/2024,19,3532.543,1401.147,1490.672,2990.391,991.002,2030.64,642.503,2088.585
9/6/2024 0:00,9/5/2024 19:00,9/5/2024 20:00,9/5/2024,20,3487.57,1399.943,1468.523,2966.923,1094.254,1901.14,663.572,2078.273
9/6/2024 1:00,9/5/2024 20:00,9/5/2024 21:00,9/5/2024,21,3363.53,1342.95,1409.568,2890.057,1049.575,1820.668,649.262,2009.896
9/6/2024 2:00,9/5/2024 21:00,9/5/2024 22:00,9/5/2024,22,3133.666,1238.768,1292.277,2734.064,962.453,1684.223,618.58,1879.008
9/6/2024 3:00,9/5/2024 22:00,9/5/2024 23:00,9/5/2024,23,2856.835,1120.497,1175.062,2556.654,908.825,1521.977,576.008,1726.751
9/6/2024 4:00,9/5/2024 23:00,9/6/2024 0:00,9/5/2024,24,2590.879,1024.932,1074.898,2355.611,861.34,1325.15,524.536,1588.097
9/6/2024 5:00,9/6/2024 0:00,9/6/2024 1:00,9/6/2024,1,2392.92,970.176,1005.845,2217.559,1211.345,644.899,491.795,1491.726
9/6/2024 6:00,9/6/2024 1:00,9/6/2024 2:00,9/6/2024,2,2278.646,939.173,961.841,2112.788,1070.286,571.999,472.091,1417.045
9/6/2024 7:00,9/6/2024 2:00,9/6/2024 3:00,9/6/2024,3,2209.974,919.348,936.922,2050.216,1079.136,536.193,461.729,1371.884
9/6/2024 8:00,9/6/2024 3:00,9/6/2024 4:00,9/6/2024,4,2181.73,915.956,933.308,2036.749,1086.293,525.643,453.684,1361.883
9/6/2024 9:00,9/6/2024 4:00,9/6/2024 5:00,9/6/2024,5,2212.94,937.276,959.69,2076.977,1080.019,555.722,459.632,1390.213
9/6/2024 10:00,9/6/2024 5:00,9/6/2024 6:00,9/6/2024,6,2374.233,1009.86,1032.981,2217.503,1092.505,650.111,488.405,1486.079
9/6/2024 11:00,9/6/2024 6:00,9/6/2024 7:00,9/6/2024,7,2674.012,1131.42,1153.612,2453.546,1232.435,664.598,542.096,1642.993
9/6/2024 12:00,9/6/2024 7:00,9/6/2024 8:00,9/6/2024,8,2860.39,1188.847,1236.712,2629.498,1398.925,683.231,540.357,1736.81
9/6/2024 13:00,9/6/2024 8:00,9/6/2024 9:00,9/6/2024,9,2946.049,1203.903,1272.866,2763.147,1446.419,737.12,463.314,1782.835
9/6/2024 14:00,9/6/2024 9:00,9/6/2024 10:00,9/6/2024,10,2989.933,1191.486,1299.574,2863.304,1481.776,777.061,385.183,1806.243
9/6/2024 15:00,9/6/2024 10:00,9/6/2024 11:00,9/6/2024,11,2980.287,1193.965,1330.986,2919.814,1541.791,772.015,322.839,1817.587
9/6/2024 16:00,9/6/2024 11:00,9/6/2024 12:00,9/6/2024,12,2967.504,1162.525,1346.439,2925.314,1733.255,767.245,297.292,1822.831
9/6/2024 17:00,9/6/2024 12:00,9/6/2024 13:00,9/6/2024,13,2994.53,1147.529,1348.595,2924.539,1816.199,753.091,290.584,1808.658
9/6/2024 18:00,9/6/2024 13:00,9/6/2024 14:00,9/6/2024,14,3174.83,1154.172,1345.581,2901.162,1832.371,804.043,287.066,1785.418
9/6/2024 19:00,9/6/2024 14:00,9/6/2024 15:00,9/6/2024,15,3271.217,1145.505,1317.584,2923.07,1771.924,860.263,307.464,1757.49
9/6/2024 20:00,9/6/2024 15:00,9/6/2024 16:00,9/6/2024,16,3342.423,1173.297,1320.078,2988.101,1837.064,901.059,345.632,1806.033
9/6/2024 21:00,9/6/2024 16:00,9/6/2024 17:00,9/6/2024,17,3471.876,1223.708,1349.417,3039.71,1803.023,960.802,426.827,1869.996
9/6/2024 22:00,9/6/2024 17:00,9/6/2024 18:00,9/6/2024,18,3604.254,1281.701,1386.571,3045.424,1648.543,1023.901,539.132,1962.402
9/6/2024 23:00,9/6/2024 18:00,9/6/2024 19:00,9/6/2024,19,3619.493,1312.876,1385.909,2962.9,1510.861,1027.688,620.469,1991.477
9/7/2024 0:00,9/6/2024 19:00,9/6/2024 20:00,9/6/2024,20,3589.468,1313.985,1380.109,2935.45,1491.865,1007.6,641.472,1985.58
9/7/2024 1:00,9/6/2024 20:00,9/6/2024 21:00,9/6/2024,21,3484.535,1261.939,1337.868,2848.552,1524.953,928.866,621.987,1937.062
9/7/2024 2:00,9/6/2024 21:00,9/6/2024 22:00,9/6/2024,22,3271.678,1180.537,1248.395,2723.929,1456.308,822.233,603.522,1835.845
9/7/2024 3:00,9/6/2024 22:00,9/6/2024 23:00,9/6/2024,23,3029.45,1093.89,1155.145,2578.56,499.751,910.709,571.382,1717.281
9/7/2024 4:00,9/6/2024 23:00,9/7/2024 0:00,9/6/2024,24,2795.145,1012.893,1072.494,2419.751,370.577,874.343,527.993,1604.235
9/7/2024 5:00,9/7/2024 0:00,9/7/2024 1:00,9/7/2024,1,2603.387,955.953,1013.172,2297.957,101.638,878.488,494.122,1518.068
9/7/2024 6:00,9/7/2024 1:00,9/7/2024 2:00,9/7/2024,2,2470.839,915.918,969.794,2191.722,44.373,832.487,477.734,1451.355
9/7/2024 7:00,9/7/2024 2:00,9/7/2024 3:00,9/7/2024,3,2357.118,898.112,947.802,2121.727,56.832,787.87,465.321,1407.653
9/7/2024 8:00,9/7/2024 3:00,9/7/2024 4:00,9/7/2024,4,2312.313,881.412,932.99,2079.591,73.466,746.228,456.528,1379.022
9/7/2024 9:00,9/7/2024 4:00,9/7/2024 5:00,9/7/2024,5,2271.328,893.429,937.041,2069.318,58.082,750.626,453.347,1376.894
9/7/2024 10:00,9/7/2024 5:00,9/7/2024 6:00,9/7/2024,6,2326.391,917.765,962.902,2099.909,544.626,724.508,465.462,1407.027
9/7/2024 11:00,9/7/2024 6:00,9/7/2024 7:00,9/7/2024,7,2394.342,973.874,1005.482,2152.89,791.912,735.331,485.382,1442.085
9/7/2024 12:00,9/7/2024 7:00,9/7/2024 8:00,9/7/2024,8,2518.582,1028.459,1062.848,2232.942,863.766,794.468,483.925,1473.346
9/7/2024 13:00,9/7/2024 8:00,9/7/2024 9:00,9/7/2024,9,2597.57,1058.535,1120.435,2349.809,1164.025,715.827,466.423,1510.515
9/7/2024 14:00,9/7/2024 9:00,9/7/2024 10:00,9/7/2024,10,2702.558,1074.503,1145.438,2394.582,1477.315,675.501,433.039,1496.061
9/7/2024 15:00,9/7/2024 10:00,9/7/2024 11:00,9/7/2024,11,2761.198,1089.836,1164.655,2452.749,1590.584,697.397,359.324,1487.541
9/7/2024 16:00,9/7/2024 11:00,9/7/2024 12:00,9/7/2024,12,2868.417,1113.329,1178.133,2533.704,1595.435,751.268,333.366,1528.024
9/7/2024 17:00,9/7/2024 12:00,9/7/2024 13:00,9/7/2024,13,2988.518,1125.568,1203.268,2643.483,1567.04,791.412,367.076,1638.896
9/7/2024 18:00,9/7/2024 13:00,9/7/2024 14:00,9/7/2024,14,3020.242,1135.042,1236.866,2715.152,1354.299,958.699,398.584,1688.589
9/7/2024 19:00,9/7/2024 14:00,9/7/2024 15:00,9/7/2024,15,3034.119,1138.822,1262.499,2703.87,1245.998,1008.28,451.655,1729.057
9/7/2024 20:00,9/7/2024 15:00,9/7/2024 16:00,9/7/2024,16,3101.789,1150.434,1296.26,2784.686,1212.883,1020.898,500.132,1767.946
9/7/2024 21:00,9/7/2024 16:00,9/7/2024 17:00,9/7/2024,17,3139.753,1193.959,1333.668,2809.855,1119.057,1041.339,568.738,1820.653
9/7/2024 22:00,9/7/2024 17:00,9/7/2024 18:00,9/7/2024,18,3187.743,1265.786,1371.879,2830.819,1064.594,1071.596,603.082,1875.692
9/7/2024 23:00,9/7/2024 18:00,9/7/2024 19:00,9/7/2024,19,3144.306,1297.015,1370.673,2842.305,1032.398,1066.644,606.176,1868.766
9/8/2024 0:00,9/7/2024 19:00,9/7/2024 20:00,9/7/2024,20,3096.501,1306.254,1363.056,2837.266,994.394,1077.917,591.203,1837.939
9/8/2024 1:00,9/7/2024 20:00,9/7/2024 21:00,9/7/2024,21,2989.262,1258.623,1303.031,2765.22,1039.794,1008.426,570.546,1766.592
9/8/2024 2:00,9/7/2024 21:00,9/7/2024 22:00,9/7/2024,22,2828.875,1182.152,1204.424,2609.761,947.928,958.788,548.3,1670.651
9/8/2024 3:00,9/7/2024 22:00,9/7/2024 23:00,9/7/2024,23,2642.121,1088.17,1108.351,2432.729,157.579,940.716,516.907,1564.308
9/8/2024 4:00,9/7/2024 23:00,9/8/2024 0:00,9/7/2024,24,2462.494,1019.18,1028.428,2287.281,47.533,909.242,479.191,1462.28
9/8/2024 5:00,9/8/2024 0:00,9/8/2024 1:00,9/8/2024,1,2303.626,971.203,966.996,2161.837,79.214,810.23,451.79,1385.522
9/8/2024 6:00,9/8/2024 1:00,9/8/2024 2:00,9/8/2024,2,2180.501,922.783,924.611,2060.632,104.442,735.922,438.841,1325.704
9/8/2024 7:00,9/8/2024 2:00,9/8/2024 3:00,9/8/2024,3,2090.519,898.756,895.503,1986.092,130.127,680.535,428.744,1279.554
9/8/2024 8:00,9/8/2024 3:00,9/8/2024 4:00,9/8/2024,4,2035.293,888.603,879.359,1935.702,143.976,646.478,423.434,1252.508
9/8/2024 9:00,9/8/2024 4:00,9/8/2024 5:00,9/8/2024,5,2015.589,889.497,877.514,1906.856,143.878,635.115,423.448,1245.788
9/8/2024 10:00,9/8/2024 5:00,9/8/2024 6:00,9/8/2024,6,2034.015,910.042,894.671,1914.888,138.865,640.189,431.039,1261.954
9/8/2024 11:00,9/8/2024 6:00,9/8/2024 7:00,9/8/2024,7,2094.886,946.746,927.679,1947.901,129.362,667.893,447.257,1289.314
9/8/2024 12:00,9/8/2024 7:00,9/8/2024 8:00,9/8/2024,8,2170.196,977.649,979.274,1999.411,225.111,703.905,435.524,1314.184
9/8/2024 13:00,9/8/2024 8:00,9/8/2024 9:00,9/8/2024,9,2207.236,977.049,1032.584,2045.862,295.199,826.601,369.344,1306.598
9/8/2024 14:00,9/8/2024 9:00,9/8/2024 10:00,9/8/2024,10,2188.279,968.077,1050.655,2081.944,437.955,933.283,341.193,1294.881
9/8/2024 15:00,9/8/2024 10:00,9/8/2024 11:00,9/8/2024,11,2126.691,981.52,1053.015,2110.571,597.327,872.293,305.203,1242.798
9/8/2024 16:00,9/8/2024 11:00,9/8/2024 12:00,9/8/2024,12,2085.32,972.805,1069.614,2136.923,652.806,899.13,318.785,1240.742
9/8/2024 17:00,9/8/2024 12:00,9/8/2024 13:00,9/8/2024,13,2120.359,969.659,1095.387,2196.092,766.296,851.932,319.697,1291.56
9/8/2024 18:00,9/8/2024 13:00,9/8/2024 14:00,9/8/2024,14,2156.138,964.382,1095.085,2254.661,1238.368,702.545,329.841,1271.608
9/8/2024 19:00,9/8/2024 14:00,9/8/2024 15:00,9/8/2024,15,2240.453,983.373,1104.491,2283.083,1286.005,785.784,341.46,1282.405
9/8/2024 20:00,9/8/2024 15:00,9/8/2024 16:00,9/8/2024,16,2399.979,1026.946,1133.399,2353.28,1254.265,765.123,390.435,1375.855
9/8/2024 21:00,9/8/2024 16:00,9/8/2024 17:00,9/8/2024,17,2635.118,1141.938,1193.741,2452.692,1135.187,896.319,467.789,1511.551
9/8/2024 22:00,9/8/2024 17:00,9/8/2024 18:00,9/8/2024,18,2884.979,1256.789,1259.341,2558.729,1137.675,982.131,534.791,1657.944
9/8/2024 23:00,9/8/2024 18:00,9/8/2024 19:00,9/8/2024,19,3013.947,1308.841,1281.447,2602.917,961.701,1038.51,579.293,1749.466
9/9/2024 0:00,9/8/2024 19:00,9/8/2024 20:00,9/8/2024,20,3031.289,1321.191,1277.187,2622.011,900.032,1045.641,589.742,1773.77
9/9/2024 1:00,9/8/2024 20:00,9/8/2024 21:00,9/8/2024,21,2953.269,1254.826,1221.963,2567.387,921.043,984.477,567.812,1722.268
9/9/2024 2:00,9/8/2024 21:00,9/8/2024 22:00,9/8/2024,22,2744.498,1143.344,1124.227,2429.467,778.278,888.468,540.563,1608.325
9/9/2024 3:00,9/8/2024 22:00,9/8/2024 23:00,9/8/2024,23,2509.467,1041.825,1022.385,2256.539,8.813,985.928,503.581,1492.794
9/9/2024 4:00,9/8/2024 23:00,9/9/2024 0:00,9/8/2024,24,2270.55,963.054,943.038,2091.915,47.03,944.464,462.737,1376.053
9/9/2024 5:00,9/9/2024 0:00,9/9/2024 1:00,9/9/2024,1,2119.07,903.611,905.836,1975.368,20.037,843.372,439.086,1311.649
9/9/2024 6:00,9/9/2024 1:00,9/9/2024 2:00,9/9/2024,2,2021.431,867.458,880.823,1894.076,40.321,772.469,426.201,1255.235
9/9/2024 7:00,9/9/2024 2:00,9/9/2024 3:00,9/9/2024,3,1984.653,853.958,879.573,1852.18,49.916,745.51,420.917,1231.279
9/9/2024 8:00,9/9/2024 3:00,9/9/2024 4:00,9/9/2024,4,1973.161,854.369,876.053,1843.701,34.692,758.29,412.741,1227.516
9/9/2024 9:00,9/9/2024 4:00,9/9/2024 5:00,9/9/2024,5,2012.96,901.117,899.763,1883.892,42.152,777.241,427.424,1268.14
9/9/2024 10:00,9/9/2024 5:00,9/9/2024 6:00,9/9/2024,6,2193.47,998.422,980.988,2015.372,474.369,702.197,464.006,1375.419
9/9/2024 11:00,9/9/2024 6:00,9/9/2024 7:00,9/9/2024,7,2496.142,1113.023,1123.803,2221.541,946.512,757.074,522.849,1544.877
9/9/2024 12:00,9/9/2024 7:00,9/9/2024 8:00,9/9/2024,8,2655.313,1143.339,1203.91,2367.202,1215.08,735.533,520.12,1617.986
9/9/2024 13:00,9/9/2024 8:00,9/9/2024 9:00,9/9/2024,9,2636.164,1073.911,1225.381,2430.484,1238.052,763.865,453.264,1577.856
9/9/2024 14:00,9/9/2024 9:00,9/9/2024 10:00,9/9/2024,10,2552.778,995.647,1243.353,2466.699,1379.621,769.952,370.937,1505.253
9/9/2024 15:00,9/9/2024 10:00,9/9/2024 11:00,9/9/2024,11,2540.517,978.847,1231.146,2483.091,1508.508,737.744,300.951,1447.679
9/9/2024 16:00,9/9/2024 11:00,9/9/2024 12:00,9/9/2024,12,2547.091,976,1221.204,2514.484,1537.065,737.142,259.895,1442.886
9/9/2024 17:00,9/9/2024 12:00,9/9/2024 13:00,9/9/2024,13,2511.737,978.478,1232.157,2568.175,1744.018,665.572,250.328,1477.793
9/9/2024 18:00,9/9/2024 13:00,9/9/2024 14:00,9/9/2024,14,2604.392,996.145,1246.941,2596.266,1725.197,640.644,330.618,1540.464
9/9/2024 19:00,9/9/2024 14:00,9/9/2024 15:00,9/9/2024,15,2728.777,1028.368,1248.016,2641.937,1564.634,725.053,431.952,1654.048
9/9/2024 20:00,9/9/2024 15:00,9/9/2024 16:00,9/9/2024,16,2963.429,1064.934,1291.506,2747.964,1469.265,829.746,499.944,1743.294
9/9/2024 21:00,9/9/2024 16:00,9/9/2024 17:00,9/9/2024,17,3098.937,1167.903,1335.884,2833.672,1287.638,934.764,532.903,1819.922
9/9/2024 22:00,9/9/2024 17:00,9/9/2024 18:00,9/9/2024,18,3238.297,1301.246,1385.629,2917.124,1136.903,1065.303,569.743,1914.932
9/9/2024 23:00,9/9/2024 18:00,9/9/2024 19:00,9/9/2024,19,3325.331,1351.523,1388.511,2891.908,1028.583,1101.446,610.114,1952.679
9/10/2024 0:00,9/9/2024 19:00,9/9/2024 20:00,9/9/2024,20,3343.995,1354.485,1381.528,2893.683,1007.138,1113.298,619.912,1960.864
9/10/2024 1:00,9/9/2024 20:00,9/9/2024 21:00,9/9/2024,21,3227.609,1286.269,1319.839,2798.136,1044.008,1023.197,597.655,1892.485
9/10/2024 2:00,9/9/2024 21:00,9/9/2024 22:00,9/9/2024,22,3006.43,1185.482,1206.226,2633.013,773.689,945.105,567.539,1772.34
9/10/2024 3:00,9/9/2024 22:00,9/9/2024 23:00,9/9/2024,23,2725.938,1083.004,1093.216,2437.228,110.761,1039.235,523.431,1632.338
9/10/2024 4:00,9/9/2024 23:00,9/10/2024 0:00,9/9/2024,24,2486.491,1012,997.058,2254.45,141.866,923.308,475.994,1507.272
9/10/2024 5:00,9/10/2024 0:00,9/10/2024 1:00,9/10/2024,1,2323.206,940.914,967.01,2118.384,237.369,844.708,445.755,1435.432
9/10/2024 6:00,9/10/2024 1:00,9/10/2024 2:00,9/10/2024,2,2223.014,904.173,931.056,2022.079,199.788,827.81,432.061,1369.871
9/10/2024 7:00,9/10/2024 2:00,9/10/2024 3:00,9/10/2024,3,2153.34,885.095,911.571,1970.678,132.427,861.779,421.562,1339.387
9/10/2024 8:00,9/10/2024 3:00,9/10/2024 4:00,9/10/2024,4,2113.143,885.163,909.941,1956.268,238.741,803.087,418.502,1325.133
9/10/2024 9:00,9/10/2024 4:00,9/10/2024 5:00,9/10/2024,5,2136.567,930.016,939.443,1986.831,301.469,761.832,430.116,1350.15
9/10/2024 10:00,9/10/2024 5:00,9/10/2024 6:00,9/10/2024,6,2302.925,1019.514,1021.165,2114.661,967.343,687.241,464.213,1453.026
9/10/2024 11:00,9/10/2024 6:00,9/10/2024 7:00,9/10/2024,7,2590.714,1142.292,1138.677,2338.404,1462.427,612.279,522.21,1614.075
9/10/2024 12:00,9/10/2024 7:00,9/10/2024 8:00,9/10/2024,8,2761.695,1185.392,1212.742,2486.076,1602.81,631.436,520.808,1687.257
9/10/2024 13:00,9/10/2024 8:00,9/10/2024 9:00,9/10/2024,9,2764.376,1146.173,1235.012,2570.526,1801.881,623.516,415.829,1667.706
9/10/2024 14:00,9/10/2024 9:00,9/10/2024 10:00,9/10/2024,10,2722.573,1098.582,1224.63,2611.294,1982.256,594.711,314.698,1612.078
9/10/2024 15:00,9/10/2024 10:00,9/10/2024 11:00,9/10/2024,11,2673.197,1123.657,1217.962,2627.133,2034.122,590.422,242.188,1566.98
9/10/2024 16:00,9/10/2024 11:00,9/10/2024 12:00,9/10/2024,12,2638.509,1154.703,1217.772,2665.491,2011.234,630.202,211.316,1523.071
9/10/2024 17:00,9/10/2024 12:00,9/10/2024 13:00,9/10/2024,13,2650.316,1153.622,1222.885,2694.201,1958.686,701.949,211.416,1506.671
9/10/2024 18:00,9/10/2024 13:00,9/10/2024 14:00,9/10/2024,14,2725.171,1122.9,1244.075,2734.496,2050.137,718.48,202.866,1537.508
9/10/2024 19:00,9/10/2024 14:00,9/10/2024 15:00,9/10/2024,15,2846.902,1066.097,1257.802,2803.478,2028.615,768.941,205.024,1599.003
9/10/2024 20:00,9/10/2024 15:00,9/10/2024 16:00,9/10/2024,16,3009.536,1081.148,1288.332,2899.35,1879.584,878.283,249.755,1700.324
9/10/2024 21:00,9/10/2024 16:00,9/10/2024 17:00,9/10/2024,17,3248.388,1178.914,1341.139,3006.123,1660.155,1026.556,344.413,1825.973
9/10/2024 22:00,9/10/2024 17:00,9/10/2024 18:00,9/10/2024,18,3440.646,1298.8,1400.427,3070.265,1442.003,1136.987,482.435,1961.746
9/10/2024 23:00,9/10/2024 18:00,9/10/2024 19:00,9/10/2024,19,3491.824,1354.471,1408.77,3019.698,1335.799,1152.147,581.784,2006.904
9/11/2024 0:00,9/10/2024 19:00,9/10/2024 20:00,9/10/2024,20,3468.342,1365.556,1400.51,2975.902,1328.237,1118.006,607.796,2005.865
9/11/2024 1:00,9/10/2024 20:00,9/10/2024 21:00,9/10/2024,21,3325.222,1305.911,1337.216,2866.691,1352.912,1022.512,587.318,1922.807
9/11/2024 2:00,9/10/2024 21:00,9/10/2024 22:00,9/10/2024,22,3027.722,1183.005,1210.993,2663.44,910.732,976.019,550.09,1781.844
9/11/2024 3:00,9/10/2024 22:00,9/10/2024 23:00,9/10/2024,23,2751.887,1087.006,1107.236,2465.951,169.823,1109.158,510.022,1645.976
9/11/2024 4:00,9/10/2024 23:00,9/11/2024 0:00,9/10/2024,24,2517.142,1008.945,1026.438,2275.701,219.867,975.586,470.479,1517.092
9/11/2024 5:00,9/11/2024 0:00,9/11/2024 1:00,9/11/2024,1,2319.932,950.787,958.107,2116.05,693.825,1250.504,437.525,1428.064
9/11/2024 6:00,9/11/2024 1:00,9/11/2024 2:00,9/11/2024,2,2191.295,915.053,917.545,1999.113,650.957,1182.974,421.941,1353.242
9/11/2024 7:00,9/11/2024 2:00,9/11/2024 3:00,9/11/2024,3,2114.465,900.767,894.665,1929.185,643.692,1140.454,415.037,1313.407
9/11/2024 8:00,9/11/2024 3:00,9/11/2024 4:00,9/11/2024,4,2073.654,896.415,892.847,1902.177,625.307,1122.764,412.059,1298.847
9/11/2024 9:00,9/11/2024 4:00,9/11/2024 5:00,9/11/2024,5,2102.531,934.503,920.691,1919.887,658.131,1142.398,421.101,1324.351
9/11/2024 10:00,9/11/2024 5:00,9/11/2024 6:00,9/11/2024,6,2271.04,1023.765,1006.057,2040.565,697.703,1222.934,459.695,1424.609
9/11/2024 11:00,9/11/2024 6:00,9/11/2024 7:00,9/11/2024,7,2525.093,1146.05,1135.791,2256.345,840.105,1353.515,519.488,1587.402
9/11/2024 12:00,9/11/2024 7:00,9/11/2024 8:00,9/11/2024,8,2702.76,1178.987,1202.576,2401.561,725.692,1421.076,516.59,1654.052
9/11/2024 13:00,9/11/2024 8:00,9/11/2024 9:00,9/11/2024,9,2680.327,1132.411,1209.228,2479.513,790.489,1417.596,414.907,1614.882
