ags,year,state,state_name,eligible_voters,number_voters,valid_votes,invalid_votes,turnout,cdu,csu,spd,gruene,fdp,linke_pds,afd,npd,rep,die_rechte,dvu,iii_weg,bf_b,ddd,dg,dns,drp,dsu,dkp,kpd,mlpd,sgp,spad,bsa,bwk,x50plus,ab_2000,ad_demokraten,adf,adm,agfg,apd,appd,aufbruch,b,bge,big,bp,buendnis_c,buendnis21,buergerbewegung,bueso,cbv,chance_2000,cm,deutschland,di_b,die_basis,die_humanisten,die_partei,dm,dp,dpd,du,eap,familie,forum,frauen,freie_waehler,fwd,gartenpartei,gb_bhe,gdp,gesundheitsforschung,graue,gvp,hp,liebe,liga,lkr,menschliche_welt,mg,muendige,naturgesetz,nichtwaehler,oedp,offensive_d,oko_union,partei_der_vernunft,pass,patrioten,pbc,pd_f,pdv,piraten,prg,pro_deutschland,pro_dm,rentner,rrp,schill,ssw,statt_partei,team_todenhoefer,tierschutz,tierschutzallianz,unabhaengige,usd,v_partei3,vaa,violetten,volksabstimmung,volt,zentrum,cdu_csu,far_right,far_left,far_left_w_linke
8339,1953,8,Baden-Württemberg,77237,60181,57504,2677,0.779173194,0.493095828,0,0.243515395,,0.110549841,,,,,,,,,,,0.012844586,0,,,0.027400675,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.026636314,,,,,,,,,,0.022465562,,,,0.019009322,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.493095828,0.012844586,0.027400675,0.027400675
8340,1953,8,Baden-Württemberg,33941,27214,26233,981,0.801803129,0.569339311,0,0.19214375,,0.123759829,,,,,,,,,,,0.010399059,0,,,0.006908209,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.01598442,,,,,,,,,,0.035900639,,,,0.00951716,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.569339311,0.010399059,0.006908209,0.006908209
8341,1953,8,Baden-Württemberg,30200,26447,25490,957,0.875728477,0.620713124,0,0.147389118,,0.139562143,,,,,,,,,,,0.005217983,0,,,0.007751352,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.013196204,,,,,,,,,,0.024199342,,,,0.005785155,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.620713124,0.005217983,0.007751352,0.007751352
8342,1953,8,Baden-Württemberg,59146,50184,48061,2123,0.848476651,0.648772517,0,0.16443488,,0.071098358,,,,,,,,,,,0.006814921,0,,,0.012772995,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.013390722,,,,,,,,,,0.033855412,,,,0.006555874,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.648772517,0.006814921,0.012772995,0.012772995
8343,1953,8,Baden-Württemberg,66917,54898,52086,2812,0.820389438,0.598437102,0,0.211683486,,0.057962039,,,,,,,,,,,0.004462822,0,,,0.026339757,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.009435681,,,,,,,,,,0.033625997,,,,0.00683085,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.598437102,0.004462822,0.026339757,0.026339757
8344,1953,8,Baden-Württemberg,36067,30014,29012,1002,0.832173455,0.65432798,0,0.174351969,,0.053308456,,,,,,,,,,,0.005430799,0,,,0.015892583,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.014226694,,,,,,,,,,0.042480176,,,,0.006596921,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.65432798,0.005430799,0.015892583,0.015892583
8345,1953,8,Baden-Württemberg,28018,24076,23292,784,0.859304733,0.673450739,0,0.13029573,,0.06878219,,,,,,,,,,,0.009843828,0,,,0.014454228,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.007227114,,,,,,,,,,0.05835687,,,,0.005025752,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.673450739,0.009843828,0.014454228,0.014454228
8346,1953,8,Baden-Württemberg,36455,31583,30701,882,0.866355781,0.711838647,0,0.10106703,,0.082322769,,,,,,,,,,,0.01313998,0,,,0.006712472,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.011303549,,,,,,,,,,0.038406738,,,,0.007282399,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.711838647,0.01313998,0.006712472,0.006712472
8347,1953,8,Baden-Württemberg,44938,36920,35688,1232,0.821576394,0.628900325,0,0.164057421,,0.092741062,,,,,,,,,,,0.002491874,0,,,0.010861322,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.013813651,,,,,,,,,,0.039057421,,,,0.014707476,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.628900325,0.002491874,0.010861322,0.010861322
8348,1953,8,Baden-Württemberg,37344,31802,30866,936,0.851595973,0.677756116,0,0.140085529,,0.091723791,,,,,,,,,,,0.003490347,0,,,0.013678385,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.007483806,,,,,,,,,,0.032073454,,,,0.004276461,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.677756116,0.003490347,0.013678385,0.013678385
8349,1953,8,Baden-Württemberg,32210,27843,26757,1086,0.864420987,0.643932048,0,0.170168444,,0.095284273,,,,,,,,,,,0.001867615,0,,,0.015623316,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.009661315,,,,,,,,,,0.018676148,,,,0.005782423,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.643932048,0.001867615,0.015623316,0.015623316
8350,1953,8,Baden-Württemberg,58258,44716,43566,1150,0.767551238,0.476540835,0,0.212273012,,0.152831201,,,,,,,,,,,0.017778871,0,,,0.015833259,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.0198363,,,,,,,,,,0.062617408,,,,0.01657125,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.476540835,0.017778871,0.015833259,0.015833259
8351,1953,8,Baden-Württemberg,57084,51901,50676,1225,0.90920398,0.801256238,0,0.073023641,,0.04558679,,,,,,,,,,,0.002061617,0,,,0.003448874,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.0049132,,,,,,,,,,0.035240169,,,,0.010866843,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.801256238,0.002061617,0.003448874,0.003448874
8352,1953,8,Baden-Württemberg,74196,55551,53912,1639,0.74870613,0.461503843,0,0.230508902,,0.180716819,,,,,,,,,,,0.007650627,0,,,0.017821461,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.00865871,,,,,,,,,,0.04048532,,,,0.023149898,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.461503843,0.007650627,0.017821461,0.017821461
8353,1953,8,Baden-Württemberg,25495,23574,23057,517,0.924651893,0.774582167,0,0.095995588,,0.027784848,,,,,,,,,,,0.003096632,0,,,0.006914397,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.020531094,,,,,,,,,,0.043734623,,,,0.005429711,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.774582167,0.003096632,0.006914397,0.006914397
8354,1953,8,Baden-Württemberg,38494,29322,28265,1057,0.761729101,0.39557329,0,0.164449901,,0.251654048,,,,,,,,,,,0.009583248,0,,,0.014801173,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.006854921,,,,,,,,,,0.042527795,,,,0.078507605,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.39557329,0.009583248,0.014801173,0.014801173
8355,1953,8,Baden-Württemberg,30465,26216,25224,992,0.860528475,0.684963381,0,0.129577357,,0.078158377,,,,,,,,,,,0.004539213,0,,,0.008963991,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.003700031,,,,,,,,,,0.045468416,,,,0.006789747,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.684963381,0.004539213,0.008963991,0.008963991
8356,1953,8,Baden-Württemberg,25830,21402,20677,725,0.828571429,0.61302682,0,0.11363424,,0.154751892,,,,,,,,,,,0.005326605,0,,,0.009999066,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.003691244,,,,,,,,,,0.046070461,,,,0.019624334,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.61302682,0.005326605,0.009999066,0.009999066
8357,1953,8,Baden-Württemberg,23993,19476,19053,423,0.811736757,0.569572808,0,0.115424112,,0.207486137,,,,,,,,,,,0.009755597,0,,,0.004261655,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.007599096,,,,,,,,,,0.055709591,,,,0.008471965,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.569572808,0.009755597,0.004261655,0.004261655
8358,1953,8,Baden-Württemberg,60063,53692,52640,1052,0.893928042,0.751247858,0,0.113592342,,0.062448782,,,,,,,,,,,0.001769351,0,,,0.008288013,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.006891157,,,,,,,,,,0.02996722,,,,0.006202041,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.751247858,0.001769351,0.008288013,0.008288013
8359,1953,8,Baden-Württemberg,89054,71383,69609,1774,0.801569834,0.467590323,0,0.27244582,,0.120210694,,,,,,,,,,,0.014961545,0,,,0.025160052,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.015185688,,,,,,,,,,0.045080762,,,,0.014513259,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.467590323,0.014961545,0.025160052,0.025160052
8360,1953,8,Baden-Württemberg,73242,61018,59303,1715,0.833101226,0.584384936,0,0.195270248,,0.093890327,,,,,,,,,,,0.004129929,0,,,0.017781638,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.006981546,,,,,,,,,,0.045429218,,,,0.024025697,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.584384936,0.004129929,0.017781638,0.017781638
8361,1953,8,Baden-Württemberg,39988,36774,36020,754,0.919625888,0.812068309,0,0.062163485,,0.055365204,,,,,,,,,,,0.003507913,0,,,0.004813183,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.003072823,,,,,,,,,,0.036221243,,,,0.002284223,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.812068309,0.003507913,0.004813183,0.004813183
8362,1953,8,Baden-Württemberg,28542,25822,25162,660,0.904701843,0.77503679,0,0.076678801,,0.056347301,,,,,,,,,,,0.002284873,0,,,0.005305553,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.00534428,,,,,,,,,,0.050073581,,,,0.00336922,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.77503679,0.002284873,0.005305553,0.005305553
8363,1953,8,Baden-Württemberg,39863,34814,33835,979,0.873341194,0.708651692,0,0.122910323,,0.062675935,,,,,,,,,,,0.009593842,0,,,0.009766186,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.00993853,,,,,,,,,,0.040989257,,,,0.007353364,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.708651692,0.009593842,0.009766186,0.009766186
8364,1953,8,Baden-Württemberg,67487,53772,52317,1455,0.796775675,0.528806814,0,0.2248754,,0.103566912,,,,,,,,,,,0.009149743,0,,,0.022483821,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.026593766,,,,,,,,,,0.031354608,,,,0.026110243,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.528806814,0.009149743,0.022483821,0.022483821
8365,1953,8,Baden-Württemberg,46897,38696,37660,1036,0.825127407,0.579362208,0,0.190484805,,0.086598098,,,,,,,,,,,0.002196609,0,,,0.015815588,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.022896423,,,,,,,,,,0.046232169,,,,0.029641307,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.579362208,0.002196609,0.015815588,0.015815588
8366,1953,8,Baden-Württemberg,42463,38785,37808,977,0.913383416,0.798324094,0,0.08353745,,0.03545185,,,,,,,,,,,0.001856388,0,,,0.004589403,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.004615186,,,,,,,,,,0.04156246,,,,0.004873018,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.798324094,0.001856388,0.004589403,0.004589403
9367,1953,9,Bavaria,10751,9325,9018,307,0.867361176,0,0.439678284,0.17308311,,0.113780161,,,,,,,,,,,0.00461126,0.007184987,,,0.021876676,,,,,,,,,,,,,,,,,,0.113887399,,,,,,,,,,,,,,0.010509383,,,,,,,,,,0.070455764,,,,0.012010724,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.439678284,0.011796247,0.021876676,0.021876676
9368,1953,9,Bavaria,17048,13703,13275,428,0.803789301,0,0.424943443,0.235787784,,0.077574254,,,,,,,,,,,0.00065679,0.005473254,,,0.011676275,,,,,,,,,,,,,,,,,,0.137634095,,,,,,,,,,,,,,0.002408232,,,,,,,,,,0.06786835,,,,0.004743487,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.424943443,0.006130045,0.011676275,0.011676275
9369,1953,9,Bavaria,28053,22109,21345,764,0.788115353,0,0.426070831,0.290108101,,0.031435162,,,,,,,,,,,0.002306753,0.010312542,,,0.015287892,,,,,,,,,,,,,,,,,,0.116468407,,,,,,,,,,,,,,0.020760776,,,,,,,,,,0.048034737,,,,0.004658736,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.426070831,0.012619295,0.015287892,0.015287892
9370,1953,9,Bavaria,7857,6554,6396,158,0.834160621,0,0.474824535,0.211626488,,0.037381752,,,,,,,,,,,0.010985658,0.007323772,,,0.007781507,,,,,,,,,,,,,,,,,,0.117332926,,,,,,,,,,,,,,0.001983522,,,,,,,,,,0.100091547,,,,0.006560879,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.474824535,0.018309429,0.007781507,0.007781507
9371,1953,9,Bavaria,657370,486428,470016,16412,0.739960753,0,0.36282862,0.318961902,,0.063863511,,,,,,,,,,,0.004031429,0.012266975,,,0.041395643,,,,,,,,,,,,,,,,,,0.10738691,,,,,,,,,,,,,,0.007497512,,,,,,,,,,0.036075226,,,,0.011952437,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.36282862,0.016298404,0.041395643,0.041395643
9372,1953,9,Bavaria,20989,17743,16998,745,0.845347563,0,0.342557628,0.309474159,,0.032519867,,,,,,,,,,,0.008679479,0.00433974,,,0.022769543,,,,,,,,,,,,,,,,,,0.170771572,,,,,,,,,,,,,,0.009750324,,,,,,,,,,0.052865919,,,,0.004283379,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.342557628,0.013019219,0.022769543,0.022769543
9373,1953,9,Bavaria,9997,8369,8059,310,0.837151145,0,0.41235512,0.177918509,,0.171466125,,,,,,,,,,,0.001075397,0.00932011,,,0.024973115,,,,,,,,,,,,,,,,,,0.104910981,,,,,,,,,,,,,,0.009200621,,,,,,,,,,0.043493846,,,,0.008244713,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.41235512,0.010395507,0.024973115,0.024973115
9374,1953,9,Bavaria,26087,23798,23252,546,0.912255146,0,0.576897218,0.121396756,,0.012353979,,,,,,,,,,,0.001050508,0.003907891,,,0.004874359,,,,,,,,,,,,,,,,,,0.137322464,,,,,,,,,,,,,,0.008067905,,,,,,,,,,0.10946298,,,,0.001722834,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.576897218,0.0049584,0.004874359,0.004874359
9375,1953,9,Bavaria,47156,42765,41283,1482,0.906883535,0,0.475201684,0.17102771,,0.020624342,,,,,,,,,,,0.004629954,0.004325967,,,0.010662925,,,,,,,,,,,,,,,,,,0.116146381,,,,,,,,,,,,,,0.007365837,,,,,,,,,,0.153256167,,,,0.002104525,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.475201684,0.008955922,0.010662925,0.010662925
9376,1953,9,Bavaria,29198,25589,24596,993,0.876395644,0,0.387002228,0.223768025,,0.03864942,,,,,,,,,,,0.004884911,0.004142405,,,0.012505373,,,,,,,,,,,,,,,,,,0.156981515,,,,,,,,,,,,,,0.004845832,,,,,,,,,,0.124936496,,,,0.003478057,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.387002228,0.009027316,0.012505373,0.012505373
9377,1953,9,Bavaria,27895,24059,23171,888,0.862484316,0,0.484475664,0.154827715,,0.057400557,,,,,,,,,,,0.003283594,0.007938817,,,0.007897253,,,,,,,,,,,,,,,,,,0.14190116,,,,,,,,,,,,,,0.006733447,,,,,,,,,,0.094351386,,,,0.004281142,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.484475664,0.011222412,0.007897253,0.007897253
9378,1953,9,Bavaria,31210,26586,25411,1175,0.851842358,0,0.444369217,0.155119236,,0.0906116,,,,,,,,,,,0.002294441,0.015007899,,,0.011923569,,,,,,,,,,,,,,,,,,0.111825773,,,,,,,,,,,,,,0.014970285,,,,,,,,,,0.102234259,,,,0.007447529,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.444369217,0.01730234,0.011923569,0.011923569
9379,1953,9,Bavaria,39333,34072,32637,1435,0.866244629,0,0.457208265,0.241371214,,0.02573961,,,,,,,,,,,0.005253581,0.008834233,,,0.012385537,,,,,,,,,,,,,,,,,,0.117838695,,,,,,,,,,,,,,0.004138295,,,,,,,,,,0.081621273,,,,0.003492604,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.457208265,0.014087814,0.012385537,0.012385537
9380,1953,9,Bavaria,33427,28578,27356,1222,0.854937625,0,0.397333613,0.17586955,,0.023094688,,,,,,,,,,,0.00447897,0.0060886,,,0.009517811,,,,,,,,,,,,,,,,,,0.18573728,,,,,,,,,,,,,,0.003709147,,,,,,,,,,0.147106166,,,,0.00430401,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.397333613,0.010567569,0.009517811,0.009517811
9381,1953,9,Bavaria,40903,34946,33467,1479,0.854362761,0,0.47650661,0.138213243,,0.021003834,,,,,,,,,,,0.003061867,0.003863103,,,0.005837578,,,,,,,,,,,,,,,,,,0.225347679,,,,,,,,,,,,,,0.004378183,,,,,,,,,,0.078063298,,,,0.001402163,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.47650661,0.00692497,0.005837578,0.005837578
9382,1953,9,Bavaria,31582,26495,25577,918,0.838927237,0,0.417173052,0.170598226,,0.023325156,,,,,,,,,,,0.001245518,0.006378562,,,0.008152482,,,,,,,,,,,,,,,,,,0.237856199,,,,,,,,,,,,,,0.003510096,,,,,,,,,,0.094017739,,,,0.003094924,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.417173052,0.00762408,0.008152482,0.008152482
9383,1953,9,Bavaria,46346,39666,38272,1394,0.855866741,0,0.421822215,0.216860788,,0.029899662,,,,,,,,,,,0.008344678,0.010033782,,,0.015580094,,,,,,,,,,,,,,,,,,0.133615691,,,,,,,,,,,,,,0.003630313,,,,,,,,,,0.11818686,,,,0.006882469,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.421822215,0.01837846,0.015580094,0.015580094
9384,1953,9,Bavaria,46117,40118,38782,1336,0.869917818,0,0.501346029,0.139014906,,0.092726457,,,,,,,,,,,0.003714044,0.007004337,,,0.007702278,,,,,,,,,,,,,,,,,,0.121566379,,,,,,,,,,,,,,0.015304851,,,,,,,,,,0.072311681,,,,0.006007279,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.501346029,0.010718381,0.007702278,0.007702278
9385,1953,9,Bavaria,28306,22311,21230,1081,0.788207447,0,0.440320918,0.219891533,,0.013535924,,,,,,,,,,,0.001120524,0.006454215,,,0.018869616,,,,,,,,,,,,,,,,,,0.133835328,,,,,,,,,,,,,,0.010398458,,,,,,,,,,0.104432791,,,,0.002689256,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.440320918,0.007574739,0.018869616,0.018869616
9386,1953,9,Bavaria,27963,24464,23979,485,0.874870364,0,0.507521256,0.106237737,,0.024157946,,,,,,,,,,,0.007684761,0.005232178,,,0.004823414,,,,,,,,,,,,,,,,,,0.164650098,,,,,,,,,,,,,,0.005232178,,,,,,,,,,0.150670373,,,,0.00396501,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.507521256,0.012916939,0.004823414,0.004823414
9387,1953,9,Bavaria,37640,33656,32039,1617,0.894155154,0,0.484965534,0.160803423,,0.045935346,,,,,,,,,,,0.001574756,0.006774424,,,0.006417875,,,,,,,,,,,,,,,,,,0.133913715,,,,,,,,,,,,,,0.009656525,,,,,,,,,,0.097842881,,,,0.004070597,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.484965534,0.00834918,0.006417875,0.006417875
9388,1953,9,Bavaria,55889,48171,46521,1650,0.861904847,0,0.427352557,0.228187084,,0.070353532,,,,,,,,,,,0.008096157,0.006726038,,,0.019264703,,,,,,,,,,,,,,,,,,0.113885948,,,,,,,,,,,,,,0.010981711,,,,,,,,,,0.075211227,,,,0.00568807,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.427352557,0.014822196,0.019264703,0.019264703
9389,1953,9,Bavaria,40719,36275,35121,1154,0.89086176,0,0.412267402,0.163004824,,0.017119228,,,,,,,,,,,0.002343212,0.004190214,,,0.0069745,,,,,,,,,,,,,,,,,,0.188394211,,,,,,,,,,,,,,0.016843556,,,,,,,,,,0.155120606,,,,0.001929704,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.412267402,0.006533425,0.0069745,0.0069745
9390,1953,9,Bavaria,59759,48831,47141,1690,0.817132147,0,0.379615408,0.262108087,,0.059183715,,,,,,,,,,,0.004832995,0.011283816,,,0.024943171,,,,,,,,,,,,,,,,,,0.12262702,,,,,,,,,,,,,,0.007884336,,,,,,,,,,0.08474125,,,,0.008171039,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.379615408,0.016116811,0.024943171,0.024943171
9391,1953,9,Bavaria,35182,28276,27065,1211,0.803706441,0,0.429268638,0.17187721,,0.013686519,,,,,,,,,,,0.000954873,0.004102419,,,0.007815816,,,,,,,,,,,,,,,,,,0.197552695,,,,,,,,,,,,,,0.007638987,,,,,,,,,,0.121268921,,,,0.003006083,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.429268638,0.005057292,0.007815816,0.007815816
9392,1953,9,Bavaria,57286,50493,48543,1950,0.881419544,0,0.432891688,0.198106668,,0.039827303,,,,,,,,,,,0.004713525,0.006594974,,,0.009981582,,,,,,,,,,,,,,,,,,0.178004872,,,,,,,,,,,,,,0.00867447,,,,,,,,,,0.077555305,,,,0.0050304,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.432891688,0.011308498,0.009981582,0.009981582
9393,1953,9,Bavaria,25014,22291,21500,791,0.891140961,0,0.44950877,0.198420887,,0.024763357,,,,,,,,,,,0.002287919,0.005114172,,,0.008299314,,,,,,,,,,,,,,,,,,0.169261137,,,,,,,,,,,,,,0.005473061,,,,,,,,,,0.098470235,,,,0.002915975,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.44950877,0.007402091,0.008299314,0.008299314
9394,1953,9,Bavaria,19764,17151,16613,538,0.867789921,0,0.517287622,0.120517754,,0.011486211,,,,,,,,,,,0.000524751,0.002682059,,,0.006238703,,,,,,,,,,,,,,,,,,0.140166754,,,,,,,,,,,,,,0.003906478,,,,,,,,,,0.163430704,,,,0.002390531,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.517287622,0.00320681,0.006238703,0.006238703
9395,1953,9,Bavaria,45633,38982,37880,1102,0.854250214,0,0.437355703,0.197321841,,0.080139552,,,,,,,,,,,0.024421528,0.006413216,,,0.012723821,,,,,,,,,,,,,,,,,,0.107305936,,,,,,,,,,,,,,0.009055461,,,,,,,,,,0.088553691,,,,0.008439793,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.437355703,0.030834744,0.012723821,0.012723821
9396,1953,9,Bavaria,57600,50288,47907,2381,0.873055556,0,0.414532294,0.180639516,,0.055202036,,,,,,,,,,,0.002068088,0.007755329,,,0.008033726,,,,,,,,,,,,,,,,,,0.178074292,,,,,,,,,,,,,,0.010976774,,,,,,,,,,0.089723194,,,,0.005647471,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.414532294,0.009823417,0.008033726,0.008033726
9397,1953,9,Bavaria,33550,29958,29058,900,0.892935917,0,0.443354029,0.167000467,,0.014053008,,,,,,,,,,,0.001669003,0.003304626,,,0.00530743,,,,,,,,,,,,,,,,,,0.249148808,,,,,,,,,,,,,,0.007243474,,,,,,,,,,0.077074571,,,,0.001802524,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.443354029,0.00497363,0.00530743,0.00530743
9398,1953,9,Bavaria,45612,40516,39054,1462,0.888275015,0,0.414799092,0.241756343,,0.043390266,,,,,,,,,,,0.005479317,0.005257182,,,0.024286702,,,,,,,,,,,,,,,,,,0.130096752,,,,,,,,,,,,,,0.004788232,,,,,,,,,,0.088952513,,,,0.005109093,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.414799092,0.010736499,0.024286702,0.024286702
9399,1953,9,Bavaria,27116,23425,22594,831,0.863881103,0,0.437097118,0.197097118,,0.036627535,,,,,,,,,,,0.027022412,0.005506937,,,0.011483458,,,,,,,,,,,,,,,,,,0.119018143,,,,,,,,,,,,,,0.007769477,,,,,,,,,,0.117780149,,,,0.005122732,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.437097118,0.032529349,0.011483458,0.011483458
9400,1953,9,Bavaria,10809,9065,8734,331,0.838652974,0,0.485934915,0.178488693,,0.064092664,,,,,,,,,,,0.000661886,0.010479868,,,0.027909542,,,,,,,,,,,,,,,,,,0.087699945,,,,,,,,,,,,,,0.007611693,,,,,,,,,,0.096304468,,,,0.004302261,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.485934915,0.011141754,0.027909542,0.027909542
9401,1953,9,Bavaria,32358,26659,25983,676,0.82387663,0,0.454143066,0.222213886,,0.032784426,,,,,,,,,,,0.001162834,0.011328257,,,0.012753667,,,,,,,,,,,,,,,,,,0.13582655,,,,,,,,,,,,,,0.03203421,,,,,,,,,,0.066844218,,,,0.005551596,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0.454143066,0.012491091,0.012753667,0.012753667
