Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Switzerland,CHE,"Life expectancy at birth, total (years)",71.3134146341463,71.6448780487805,71.1960975609756,71.1875609756098,72.0778048780488,72.2017073170732,72.3356097560976,72.6365853658537,72.590243902439,72.6126829268293,73.020243902439,73.1307317073171,73.6443902439024,73.9409756097561,74.2870731707317,74.6656097560976,74.7853658536585,75.2380487804878,75.1873170731707,75.4660975609756,75.4592682926829,75.6931707317073,76.0339024390244,76.0312195121951,76.6085365853659,76.7336585365854,76.8990243902439,77.1975609756098,77.2265853658537,77.4212195121951,77.2424390243902,77.5146341463415,77.8060975609756,78.0853658536586,78.35,78.4170731707317,78.8960975609756,79.079512195122,79.3243902439025,79.580487804878,79.6804878048781,80.1804878048781,80.3853658536585,80.5365853658537,81.0878048780488,81.2365853658537,81.490243902439,81.7414634146342,81.9926829268293,82.0439024390244,82.2463414634147,82.6951219512195,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.9048780487805,83,83.7512195121951,83.6048780487805,84.0560975609756
Channel Islands,CHI,"Life expectancy at birth, total (years)",72.5,71.6,72,72.2,72,71.6,72.3,72.2,71.7,71.7,71.8,72,72,72.7,72.5,72.6,72.7,72.9,73.1,73.2,73.9,73.8,73.1,74.9,75.2,75.3,75.4,75.7,76,76.5,76.3,76.5,77.1,76.8,77,77.7,77.8,78.2,78.5,79.1,78.8,79,79.1,79.4,79.8,80.1,80.4,80.6,80.8,81,81.2,81.4,81.3,81.5,81.6,81.4,81.2,81,81.1,81.2,80.9,80.3,81,81.1
Chile,CHL,"Life expectancy at birth, total (years)",57.216,57.309,57.811,58.349,58.812,59.473,60.373,61.054,61.68,62.341,62.634,63.072,63.717,64.42,65.085,66.037,66.819,67.529,68.042,68.858,69.475,69.822,70.291,70.83,71.215,71.615,72.061,72.466,72.788,73.188,73.675,74.082,74.367,74.679,74.973,75.298,75.555,75.826,76.324,76.738,77.128,77.58,77.84,77.884,78.276,78.459,78.533,78.652,78.752,78.89,79.095,79.236,79.221,79.551,79.714,80.008,80.295,80.61,80.559,80.324,79.349,78.876,79.176,81.167
China,CHN,"Life expectancy at birth, total (years)",33.419,40.158,50.959,51.67,52.343,53.001,53.662,54.401,55.191,55.988,56.824,57.731,58.579,59.496,60.241,60.952,61.225,62.458,63.102,63.704,64.243,64.778,65.249,65.728,66.148,66.532,66.887,67.263,67.607,67.93,68.155,68.61,69.059,69.492,69.835,70.363,70.823,71.227,71.601,71.952,72.288,72.675,73.034,73.385,73.727,74.085,74.404,74.789,74.833,75.317,75.668,75.889,76.2,76.452,76.714,76.975,77.214,77.235,77.709,77.94,78.019,78.117,78.202,77.953
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",37.244,37.923,38.62,39.315,39.966,40.643,41.297,41.959,42.648,43.345,44.045,44.783,45.575,46.372,47.207,48.03,48.863,49.624,50.361,50.983,51.437,51.791,52.09,52.352,52.648,52.861,53.009,53.118,53.062,52.955,52.796,52.621,52.429,52.247,52.005,51.713,51.596,51.498,51.22,51.273,51.393,51.428,51.544,51.443,51.939,52.432,52.885,53.452,54.179,54.744,55.282,55.972,56.57,57.057,57.772,58.281,58.814,59.315,59.795,60.274,60.14,60.29,61.562,61.944
Cameroon,CMR,"Life expectancy at birth, total (years)",34.667,35.186,42.599,43.074,43.596,44.175,44.839,45.602,46.389,47.191,47.954,48.577,49.12,49.517,49.734,49.891,50.017,50.13,50.319,50.535,50.852,51.227,51.801,52.447,52.886,53.465,53.572,54.188,54.359,54.389,54.348,54.168,54.053,53.872,53.537,53.347,53.2,53.105,53.043,53.166,53.338,53.598,53.922,54.253,54.578,54.904,55.301,55.71,56.116,56.486,56.965,57.482,58.17,58.73,59.13,59.687,60.293,60.817,61.189,61.695,61.674,61.146,62.443,63.7
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",40.752,40.161,40.382,40.604,40.099,40.767,42.169,42.339,42.667,42.959,43.3,43.578,43.869,44.09,44.311,44.53,44.695,44.866,44.628,45.278,45.543,45.726,45.946,46.207,46.514,46.663,47.016,47.362,47.755,48.149,48.538,48.944,49.323,49.621,49.88,50.381,49.376,50.461,49.664,50.089,51.887,52.205,52.371,52.952,53.534,54.001,54.498,54.954,55.388,55.798,56.411,56.911,57.35,57.795,58.236,58.658,59.081,59.495,59.926,60.242,60.428,60.044,60.979,61.895
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",47.595,48.351,49.038,49.729,50.363,50.996,51.557,51.91,52.62,53.114,53.555,53.983,54.361,54.744,55.053,55.402,55.699,56.027,56.248,56.524,56.803,57.065,57.236,57.428,57.54,57.608,57.633,57.59,57.493,57.292,57.07,56.764,56.483,56.041,55.641,55.474,55.24,48.575,52.551,54.427,55.371,55.885,56.414,57.131,57.957,58.73,59.474,60.05,60.79,61.215,61.731,62.286,62.662,62.969,63.349,63.662,63.911,64.203,64.472,63.152,64.391,64.192,65,65.772
Colombia,COL,"Life expectancy at birth, total (years)",56.609,57.203,57.737,58.296,58.77,59.247,59.713,60.15,60.572,61.031,61.465,62.005,62.53,62.991,63.497,64.012,64.642,65.237,65.827,66.162,66.693,67.189,67.861,68.121,68.308,65.359,68.303,68.166,68.301,68.616,68.701,68.772,68.764,69.083,69.422,69.81,70.209,70.632,70.924,70.913,70.905,71.185,71.537,72.309,72.76,73.156,73.497,73.751,74.206,74.531,74.876,75.18,75.611,75.834,75.95,76.067,76.228,76.418,76.579,76.793,74.757,72.698,76.508,77.725
Comoros,COM,"Life expectancy at birth, total (years)",40.777,41.157,41.534,41.909,42.328,42.676,43.153,43.593,44.101,44.643,45.226,45.849,46.463,47.045,47.609,46.866,48.645,49.17,49.702,50.126,50.681,51.211,51.75,52.121,52.784,53.263,53.756,54.134,54.678,54.983,55.62,56.104,56.576,57.026,57.458,57.83,58.151,58.228,58.301,58.853,58.941,59.587,59.723,60.24,60.557,60.883,61.229,61.475,61.955,62.302,62.747,63.105,63.463,63.839,64.143,64.473,64.792,65.127,65.401,65.662,65.756,65.201,66.481,66.777
Cabo Verde,CPV,"Life expectancy at birth, total (years)",48.713,49.419,50.239,51.145,52.089,53.04,53.922,54.716,55.426,56.038,56.559,57.027,57.486,57.979,58.432,58.976,59.396,59.986,60.381,60.726,61.031,61.299,61.519,61.767,61.829,62.281,62.584,62.91,63.242,63.566,63.869,64.066,64.253,64.458,64.648,63.691,65.521,66.082,66.714,67.409,68.117,68.707,69.447,70.006,70.499,70.936,71.341,71.487,71.888,72.142,72.507,72.913,73.315,73.481,73.788,74.096,74.35,74.71,74.84,75.449,73.818,74.424,75.907,76.059
Costa Rica,CRI,"Life expectancy at birth, total (years)",63.463,63.86,64.232,64.326,64.493,64.76,65.096,65.552,65.78,66.363,66.787,67.413,68.014,68.731,69.446,70.253,70.946,71.519,72.029,72.537,73.034,73.441,73.865,74.245,74.581,74.765,74.949,75.224,75.546,75.85,76.094,76.237,76.385,76.315,76.329,76.44,76.428,76.603,76.869,77.058,77.317,77.609,77.939,78.214,78.512,78.877,79.049,79.098,79.18,79.372,79.354,79.624,79.925,80.189,80.231,80.407,79.988,79.994,80.09,80.296,79.725,78.05,79.316,80.799
Caribbean small states,CSS,"Life expectancy at birth, total (years)",60.296075668361,60.6711127417416,61.3667549797074,61.7172822835503,62.1169378577451,62.4278990121485,62.6884918476318,62.9192125043111,63.1479760026189,63.33755991721,63.4911250565343,63.6421609824809,63.8575897472923,64.0524260879545,64.2632555178344,64.4830054154269,64.7562510158021,64.9726079530578,65.124540894628,65.3472416749228,65.5015818836058,65.663476004232,65.7783229185472,65.84727013816,66.1398702250845,66.3020597761835,66.4113027349313,66.5709445359728,66.740440354245,66.9248001727378,67.0451505140017,67.2193770605245,67.353289397098,67.4755646816358,67.5216611384859,67.5555715464801,67.6264024288204,67.7365433173653,67.9849230739004,68.2095641265771,68.3976758324657,68.6619722928043,68.8997139018751,69.0876488979237,69.3609701933725,69.6320513314341,69.9344232165599,70.2937333399205,70.5499974705246,70.797737511813,71.0114366987074,71.266093287793,71.4019143290264,71.5692506084296,71.7739411761824,71.8641021665476,72.0516361154512,72.1731041595093,72.2210854022703,72.1292604830284,71.9394359303317,69.9228107471769,72.8322921090607,73.1716450013098
Cuba,CUB,"Life expectancy at birth, total (years)",63.316,63.743,64.374,64.347,65.264,65.636,66.074,66.514,66.944,67.358,67.935,68.432,68.949,69.347,69.867,70.375,70.878,71.411,71.89,72.272,72.603,72.996,73.439,73.564,73.552,73.464,73.558,73.596,73.724,73.69,73.823,73.757,73.846,73.874,74.092,74.346,74.69,75.064,75.412,75.719,75.922,76.429,76.766,77.405,77.326,77.54,77.406,77.55,77.589,77.584,77.876,78.051,78.162,78.028,77.825,77.745,77.571,77.3,77.426,77.413,77.407,73.201,77.629,78.085
Curacao,CUW,"Life expectancy at birth, total (years)",65.406,65.745,66.027,66.312,66.59,66.862,67.136,67.405,67.67,67.929,68.23,68.505,68.811,69.092,69.394,69.672,69.951,70.202,70.445,70.716,70.951,71.175,71.377,71.534,71.715,71.867,71.996,72.139,72.23,72.151,72.439,72.536,72.65,72.703,72.791,72.831,72.945,73.035,73.084,73.174,73.283,73.36,73.472,73.603,73.735,73.873,73.978,74.137,74.314,74.485,75.117,75.576,75.96,76.239,76.384,76.482,76.322,76.423,76.493,76.492,76.501,75.686,76.729,76.8
Cayman Islands,CYM,"Life expectancy at birth, total (years)",58.782,59.426,60.09,60.78,61.436,62.186,62.841,63.205,63.597,63.965,64.383,64.827,65.365,65.889,66.489,67.044,67.549,68.08,68.533,69.02,69.487,69.951,70.407,70.839,71.187,71.558,71.869,72.13,72.351,72.545,72.744,72.911,73.088,73.25,73.42,73.597,73.74,73.904,74.08,74.232,74.378,74.529,74.609,74.639,74.596,74.863,75,75.152,75.386,75.671,76.069,76.562,77.121,77.652,77.865,78.119,78.367,78.615,78.835,79.052,79.23,79.3,79.984,80.358
Cyprus,CYP,"Life expectancy at birth, total (years)",63.32,64.076,64.72,61.779,62.24,66.124,66.489,66.906,67.251,67.599,68.05,68.351,68.629,69.005,54.551,70.336,70.805,71.258,71.741,72.179,72.844,73.053,73.518,73.708,74,74.64,74.93,75.264,75.39,75.841,76.044,76.246,76.291,76.294,76.383,76.583,76.88,77.119,77.164,77.572,77.9,78.185,78.758,78.908,79.007,79.198,79.456,79.798,79.906,80.375,80.632,80.855,81.128,81.317,81.337,81.464,81.534,81.543,81.556,81.454,81.23,80.573,80.434,81.648
Czechia,CZE,"Life expectancy at birth, total (years)",70.3487804878049,70.5126829268293,69.7868292682927,70.3043902439025,70.459512195122,70.1631707317073,70.3848780487805,70.2641463414634,69.8407317073171,69.3670731707317,69.440243902439,69.6770731707317,70.1765853658537,70.0226829268293,70.0865853658537,70.4146341463415,70.5326829268293,70.5734146341463,70.6439024390244,70.749512195122,70.2780487804878,70.7221951219512,70.8078048780488,70.5914634146341,70.8375609756098,71.0463414634146,70.9973170731707,71.4456097560976,71.6414634146342,71.6756097560976,71.3839024390244,71.8982926829268,72.2717073170732,72.7678048780488,72.9726829268293,73.0748780487805,73.7146341463415,73.8248780487805,74.5146341463415,74.6682926829268,74.9682926829268,75.1731707317073,75.2219512195122,75.1707317073171,75.7219512195122,75.9243902439025,76.5243902439024,76.7243902439025,76.9756097560976,77.0780487804878,77.4243902439025,77.8731707317073,78.0756097560976,78.1756097560976,78.8243902439024,78.5780487804878,79.0268292682927,78.9780487804878,79.0292682926829,79.2292682926829,78.2268292682927,77.2219512195122,78.9292682926829,79.8780487804878
Germany,DEU,"Life expectancy at birth, total (years)",69.0640731707317,69.6448780487805,69.7992195121951,69.9140731707317,70.4355609756098,70.4103658536585,70.5215853658537,70.7317317073171,70.3784634146342,70.2288048780488,70.4471951219512,70.676756097561,70.9067073170732,71.1128048780488,71.4189268292683,71.259243902439,71.7122195121951,72.3073170731707,72.2904146341464,72.6301707317073,72.8003170731707,73.0402195121951,73.3331463414634,73.6221463414634,74.0722926829268,74.1890975609756,74.3968292682927,74.8070243902439,74.9987317073171,75.1915365853659,75.0856341463415,75.319512195122,75.819512195122,75.8707317073171,76.2707317073171,76.4219512195122,76.6731707317073,77.0731707317073,77.4756097560976,77.7268292682927,77.9268292682927,78.3292682926829,78.2292682926829,78.3804878048781,78.6804878048781,78.9317073170732,79.1317073170732,79.5341463414634,79.7365853658537,79.8365853658537,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,81.2926829268293,81.0414634146342,80.790243902439,80.6080487804878,80.5414634146342
Djibouti,DJI,"Life expectancy at birth, total (years)",43.421,43.781,44.092,44.442,44.812,45.234,45.62,46.103,46.552,47.067,47.536,47.259,48.532,49.097,49.52,49.923,50.335,50.755,51.172,51.597,52.046,52.355,52.893,53.334,53.745,54.075,54.494,54.832,55.133,55.369,55.469,55.194,54.375,55.734,55.592,56.234,56.33,56.207,56.426,56.564,56.734,57.506,57.824,58.041,58.103,58.548,58.962,59.362,59.815,60.351,60.743,61.337,61.719,62.116,62.427,62.833,63.335,63.71,64.105,64.381,64.2,63.83,65.54,65.987
Dominica,DMA,"Life expectancy at birth, total (years)",60.076,61.022,61.894,62.612,63.278,63.913,64.457,64.856,65.277,65.704,66.208,66.763,67.468,68.097,68.585,69.059,69.411,69.715,70.115,69.195,71.013,71.46,71.749,72.005,71.913,71.918,71.671,71.368,70.974,70.663,70.471,70.398,70.473,70.612,70.777,70.832,71.039,71.195,71.352,71.527,71.715,71.862,71.927,71.942,71.987,72.016,72.007,71.901,71.945,71.835,71.68,71.517,71.391,71.228,71.189,69.968,71.189,68.62,71.378,71.305,71.269,69.832,71.081,71.132
Denmark,DNK,"Life expectancy at birth, total (years)",72.1765853658537,72.4382926829268,72.319756097561,72.4004878048781,72.4851219512195,72.3707317073171,72.4441463414634,72.9221951219512,73.1214634146341,73.2209756097561,73.3434146341463,73.4146341463415,73.4390243902439,73.6821951219512,73.8082926829268,74.0751219512195,73.739756097561,74.6324390243903,74.3929268292683,74.2192682926829,74.1017073170732,74.2304878048781,74.5512195121951,74.4204878048781,74.5621951219512,74.4275609756098,74.579756097561,74.6912195121951,74.7717073170732,74.799756097561,74.8053658536585,75.1578048780488,75.1941463414634,75.1168292682927,75.3751219512195,75.2126829268293,75.5914634146342,75.9451219512195,76.1390243902439,76.3414634146341,76.5926829268293,76.7926829268293,76.8951219512195,77.1439024390244,77.4926829268293,77.8439024390244,78.0951219512195,78.1951219512195,78.4463414634146,78.5975609756098,79.1,79.8,80.0512195121951,80.3,80.7,80.7024390243902,80.8536585365854,81.1024390243903,80.9536585365854,81.4512195121951,81.6024390243903,81.4048780487805,81.3048780487805,81.8536585365854
Dominican Republic,DOM,"Life expectancy at birth, total (years)",51.705,52.447,53.199,53.754,54.653,52.842,55.965,56.646,57.272,57.886,58.493,59.09,59.661,60.228,60.757,61.254,61.739,62.2,62.624,62.425,63.391,63.776,64.198,64.63,65.134,65.614,66.059,66.49,66.914,67.331,67.746,68.154,68.525,68.86,69.16,69.394,69.595,69.809,69.875,70.178,70.365,70.553,70.719,70.856,70.73,71.043,71.054,71.097,71.331,71.587,72.039,72.496,72.817,73.038,73.145,72.982,72.889,73.37,73.555,73.112,72.636,71.757,74.211,73.72
Algeria,DZA,"Life expectancy at birth, total (years)",40.839,40.792,39.527,43.143,42.987,42.846,42.745,42.731,42.806,42.991,43.328,43.782,44.384,45.102,45.953,46.921,48.034,49.249,50.615,52.409,54.512,57.422,59.594,61.251,62.722,64.155,65.273,66.13,66.91,67.461,67.658,67.692,67.725,67.797,67.284,67.691,68.219,68.859,69.327,70.088,70.576,71.025,71.644,71.906,72.536,72.836,73.116,73.346,73.618,73.871,74.144,74.383,74.609,74.809,74.992,75.159,75.31,75.431,75.555,75.682,73.257,75.208,76.129,76.261
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",37.8466800040122,43.0718590813637,51.1681121036194,51.7681450573473,52.4171588133588,52.2581979727025,53.3933594845253,54.2892150551886,54.8324592953438,55.6285450052639,56.3203931281955,57.1303709633156,57.7156512884068,58.6228455805158,59.2392889521427,59.9868509926584,60.3573474938734,61.4151431159235,62.0075440158344,62.6851715160871,63.211273103632,63.6998592239519,64.1753657541559,64.6556776282209,65.0863045216248,65.4852242844023,65.8380343385992,66.2183226855877,66.5626810949702,66.9037713059909,67.1505842545801,67.5660002700394,68.000610788992,68.4232238260309,68.7211784784976,69.0308782434899,69.4257385136911,69.7948438007995,70.1277624206179,70.4226591214606,70.7357071585237,71.0740923872156,71.3967499620569,71.80399562865,71.8588009229193,72.3983266445825,72.6518704363171,72.9937536648264,72.9241376220933,73.4677878146597,73.7616390609633,73.9857453156401,74.2597872053228,74.4859323786011,74.7194528121745,74.9511243848739,75.1559117663434,75.2396714880306,75.57828618156,75.7689690321509,75.6976393295064,75.2781418410849,75.9325409436903,75.8806830895266
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",46.9134137524997,47.4049371428945,47.8504747085533,48.2540310248326,48.7359855859096,47.7516142402706,48.7556114037242,49.4353473393953,50.4370799998856,50.8367203829321,50.7562265845122,50.1319645082879,51.9456584454006,52.3605692852105,52.8062312551309,53.2230312637084,53.7430270036141,54.3131938907929,54.8255944030019,55.521187561392,56.0689071700147,56.5244719931505,57.0197488498526,57.4510681138408,57.9894302688143,58.4763972056237,58.9311533667492,59.5262782264047,59.9083479091239,60.3479926774692,60.6383261325043,60.9285000051494,61.3966854252467,61.7375698841275,61.9773008421088,62.4045286349908,62.7427843008096,63.0987415789804,63.4369665976201,63.7793798044262,64.2196098284934,64.55670545203,64.9680746751559,65.2791550496845,65.5132392756465,65.9797864104925,66.3919300050345,66.7605467353128,67.0218187568003,67.496408245139,67.8244434669729,68.2600380693651,68.6094630284122,68.962837783411,69.3249758824304,69.6305484421664,69.9484837084835,70.2729949393554,70.5486659921504,70.8424064605001,69.8801308490982,68.1790994839634,71.4304552508694,71.7962449795855
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",41.7077571998044,46.3219218941066,53.3100671112346,53.9106157683897,54.5116155619844,54.3828119308802,55.3828850035083,56.3184553539095,56.7807399684129,57.4977516700386,58.1074187606119,58.8951346655867,59.4339117165802,60.2382480997819,60.8146155439201,61.5247084281974,61.8888637176415,62.8630319979597,63.4162170600045,64.0552181360129,64.5196525642241,64.9915195437221,65.4523671492189,65.8821127030231,66.3052538575868,66.6870005932968,67.0393832784245,67.4117708179475,67.7134517924494,68.0497123523572,68.2825492584448,68.6751933934946,69.0651062725422,69.4645680383496,69.7609957361386,70.0243977782735,70.4333037747705,70.790128954889,71.0996369774154,71.367553266776,71.7028323240299,72.0413059988773,72.3571058107458,72.7346908938812,72.812660596894,73.2984345512681,73.5640440034614,73.8948513504332,73.8481629943997,74.3683471715786,74.6299790050688,74.8252830592191,75.1059726864745,75.3347729864006,75.5644270391791,75.7926010192991,75.9870166732102,76.0789923585537,76.3914229383171,76.5862412994962,76.5433946923267,76.152941315904,76.6767167147452,76.6594177267807
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",60.8940384030688,61.4288162894425,61.7733246615369,62.1653285654095,62.5379116854871,62.823862622442,63.0645763264705,63.3021643067264,63.4247437131601,63.5736193358616,63.7510745026398,63.9691523798768,64.2488185398089,64.4484851248829,64.6259763609963,64.7418564922526,64.8859950841245,65.1099540524141,65.3066675224162,65.4905513472139,65.7563343089742,66.0024250888525,66.3012529579396,66.535623802953,66.7627536380464,67.2379087353848,67.6608539797877,67.9520523171407,67.8511428551546,68.2628351276386,68.2078850416034,68.0578562708201,67.2516325508895,67.0592633886878,67.3074919162119,67.4447367389633,67.7208847902853,68.0432457554526,68.3390752647748,68.2027797821178,68.8570531906331,69.0902777061194,69.3187306210865,69.5879019097604,69.7911486482047,69.9595147646973,70.2178659389806,70.5579786921334,70.9743175160426,71.442292156273,71.9125911481178,72.1509502224104,72.6735984954506,73.1258294397593,73.4195161256746,73.755408258866,74.0313769065099,74.4033539029016,74.5927989243035,74.8158340567546,73.5536868675669,72.8823762052943,74.5731684190474,74.7923060983647
