Country,PDOid,PDOnam,Registration,WineNam,Color,Category,Main_var,Second_var,Max_yield_hl,Max_yield_kg,Min_density,Info
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Pinot Grigio Superiore,White,Wine,Pinot Grigio G,Chardonnay B; Friulano B; Pinot Bianco B; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Traminer Aromatico,White,Wine,Traminer Aromatico Rs,Chardonnay B; Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Traminer Aromatico Superiore,White,Wine,Traminer Aromatico Rs,Chardonnay B; Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Rosato,Rosé,Wine,Cabernet Franc N; Cabernet Sauvignon N; Carmenère N; Merlot N; Pinot Nero N; Refosco Dal Peduncolo Rosso N,na,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Rosato Frizzante,Rosé,Semi-Sparkling Wine,Cabernet Franc N; Cabernet Sauvignon N; Carmenère N; Merlot N; Pinot Nero N; Refosco Dal Peduncolo Rosso N,na,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Pinot Bianco,White,Wine,Pinot Bianco B,Chardonnay B; Friulano B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Pinot Bianco Superiore,White,Wine,Pinot Bianco B,Chardonnay B; Friulano B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Spumante,White,Quality Sparkling Wine,Chardonnay B; Pinot Bianco B; Pinot Nero N,na,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Pinot Bianco Spumante,White,Sparkling Wine,Pinot Bianco B,Chardonnay B; Friulano B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Pinot Bianco Frizzante,White,Semi-Sparkling Wine,Pinot Bianco B,Chardonnay B; Friulano B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Riesling,White,Wine,Riesling Renano B,Chardonnay B; Friulano B; Pinot Bianco B; Pinot Grigio G; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Riesling Superiore,White,Wine,Riesling Renano B,Chardonnay B; Friulano B; Pinot Bianco B; Pinot Grigio G; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Friulano,White,Wine,Friulano B,Chardonnay B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Friulano Superiore,White,Wine,Friulano B,Chardonnay B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Verduzzo Friulano,White,Wine,Verduzzo Friulano B,Chardonnay B; Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Verduzzo Friulano Superiore,White,Wine,Verduzzo Friulano B,Chardonnay B; Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Verduzzo Friulano Frizzante,White,Semi-Sparkling Wine,Verduzzo Friulano B,Chardonnay B; Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Merlot,Red,Wine,Merlot N,Cabernet Franc N; Cabernet Sauvignon N; Carmenère N; Pinot Nero N; Refosco Dal Peduncolo Rosso N,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Merlot Superiore,Red,Wine,Merlot N,Cabernet Franc N; Cabernet Sauvignon N; Carmenère N; Pinot Nero N; Refosco Dal Peduncolo Rosso N,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Chardonnay,White,Wine,Chardonnay B,Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Pinot Bianco Spumante,White,Quality Sparkling Wine,Pinot Bianco B,Chardonnay B; Friulano B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Chardonnay Spumante,White,Sparkling Wine,Chardonnay B,Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Chardonnay Frizzante,White,Semi-Sparkling Wine,Chardonnay B,Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Sauvignon,White,Wine,Sauvignon B,Chardonnay B; Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Sauvignon Superiore,White,Wine,Sauvignon B,Chardonnay B; Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Rosso,Red,Wine,Cabernet Franc N; Cabernet Sauvignon N; Carmenère N; Merlot N; Pinot Nero N; Refosco Dal Peduncolo Rosso N,na,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Rosso Superiore,Red,Wine,Cabernet Franc N; Cabernet Sauvignon N; Carmenère N; Merlot N; Pinot Nero N; Refosco Dal Peduncolo Rosso N,na,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0954,Friuli Grave,11/15/1996 0:00,Friuli Grave Chardonnay Spumante,White,Quality Sparkling Wine,Chardonnay B,Friulano B; Pinot Bianco B; Pinot Grigio G; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006426
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Bianco,White,Wine,Chardonnay B; Malvasia Istriana B; Pinot Bianco B; Pinot Grigio G; Riesling Italico B; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Bianco Frizzante,White,Semi-Sparkling Wine,Chardonnay B; Malvasia Istriana B; Pinot Bianco B; Pinot Grigio G; Riesling Italico B; Riesling Renano B; Sauvignon B; Tocai Friulano B; Traminer Aromatico Rs; Verduzzo Friulano B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Rosso,Red,Wine,Cabernet Franc N; Cabernet Sauvignon N; Franconia N; Merlot N; Pignolo N; Pinot Nero N; Refosco Dal Peduncolo Rosso N; Schioppettino N,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Rosso Frizzante,Red,Semi-Sparkling Wine,Cabernet Franc N; Cabernet Sauvignon N; Franconia N; Merlot N; Pignolo N; Pinot Nero N; Refosco Dal Peduncolo Rosso N; Schioppettino N,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Rosato,Rosé,Wine,Cabernet Franc N; Cabernet Sauvignon N; Franconia N; Merlot N; Pignolo N; Pinot Nero N; Refosco Dal Peduncolo Rosso N; Schioppettino N,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Rosato Frizzante,Rosé,Semi-Sparkling Wine,Cabernet Franc N; Cabernet Sauvignon N; Franconia N; Merlot N; Pignolo N; Pinot Nero N; Refosco Dal Peduncolo Rosso N; Schioppettino N,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Vendemmia Tardiva,White,Wine,Chardonnay B; Malvasia Istriana B; Pinot Bianco B; Sauvignon B; Tocai Friulano B; Verduzzo Friulano B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Chardonnay,White,Wine,Chardonnay B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Malvasia,White,Wine,Malvasia Istriana B,na,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Moscato Giallo,White,Wine,Moscato Giallo B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Pinot Bianco,White,Wine,Pinot Bianco B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Pinot Grigio,White,Wine,Pinot Grigio G,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Riesling Italico,White,Wine,Riesling Italico B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Riesling,White,Wine,Riesling Renano B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Sauvignon,White,Wine,Sauvignon B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Friulano,White,Wine,Tocai Friulano B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Traminer Aromatico,White,Wine,Traminer Aromatico Rs,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Verduzzo Friulano,White,Wine,Verduzzo Friulano B,na,91,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Chardonnay Spumante,White,Sparkling Wine,Chardonnay B; Pinot Nero N,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Chardonnay Spumante,White,Quality Sparkling Wine,Chardonnay B; Pinot Nero N,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Chardonnay Spumante,White,Quality Aromatic Sparkling Wine,Chardonnay B; Pinot Nero N,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
IT,PDO-IT-A0959,Friuli Isonzo/Isonzo del Friuli,2/19/1999 0:00,Friuli Isonzo/Isonzo del Friuli Moscato Giallo Spumante,White,Sparkling Wine,Moscato Giallo B,na,84,12000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000006448
